,text,label
34291,개노잼이노 저게 재밌냐?,0
34292,빨간색 = 비난 / 파란색 = 칭찬 ㄷㄷ 합리적 의심이 든다,0
34293,천안함은 mb정부의 자작극 - dc App,0
34294,응우옌 좌착맨 고로시 wwwwwwwwwwwwww,0
34295,칭찬맨도 응우옌 덕분에 무럭무럭 크겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34296,근첩전용wwwww,0
34297,씨발 ㅋㅋ 양파한테 윤석열 비교하면서 욕을 해댔냐 찢재명 비교하면서 칭찬을 해댔냐 ㅋㅋㅋ 븅신들아 그냥 웃으라고 하는글에는 웃으라고 별 시덥잖은 정떡가져와서 분위기 곱창내지말고 ㅋㅋㅋㅋ - dc App,0
34298,적어도 야갤이 빠는 철구같은 꿀잼은 양파 집어던지고 이런 것일텐데 저런식으로 소소하게 웃기는 게 더 낫지 어쨌거나 공중파 진출하고 잘 나가더만 ㅋㅋㅋㅋㅋㅋㅋ 야갤러들 테러하느니 뭐하더니 150만 구독자 한테 시원하게 털리고 끝났네 ㅋㅋㅋㅋㅋ,0
34299,디씨 덕분에 침착맨 구독자 150만 돌파. 고마워 디씨인들아,0
34300,좌파새끼들 이중성 역겨워죽겠노 ㅋㅋㅋ 극좌새끼들이 나 중도요 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋㅋ,0
34301,좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ 좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ좌빨맨은 비추야 ㄹㅇ ㅋㅋㅋㅋ,0
34302,개웃기넼ㅋㅋ,0
34303,눈이 참 못됐네 - dc App,0
34304,"야갤 급식들이랑 실베충들 하다하다 식물갤, 카연갤, 마갤은 죄다 근첩갤임 ㅋㅋ ㅇㅈㄹ하네 ㅋㅋ",0
34305,거북유방정치병자들 ㅂㄷㅂㄷ 거리는 거 보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 젖짜서 느금마에게나 먹이시구요~,0
34306,다마네기 조가 조스로 보이냐??,0
34307,앰창 한창 친구 사귀어야 할 급식 새끼들도 디시 같은 커뮤 하는 거 보면 인생 사이즈 딱! 나오노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34308,칭찬양파 사망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34309,아니 주호민은 몰라도 이말년은 해명 다했는데 뭐가 문제냐 진짜 좌빨이면 기안손절했겠지 코서인처럼,0
34310,쟤내 비호감개쩖,0
34311,솔직히 웃겼다,0
34312,웃긴데 ㅋㅋㅋ,0
34313,다니는 대학교가 기독교 지잡이라 설교한답시고 칭찬식물 비난식물 이야기 들려주던거 생각나네.. - dc App,0
34314,비난양파 넌 뒤졌다 에서 존나 빠깸 ㅋㅋㅋㅋㅋㅋㅋㅋ - dc App,0
34315,솔직히 웃김 ㅋㅋㅋㅋㅋㅋ,0
34316,응우옌의 비난 침착맨 키우기 씹ㅋㅋ,0
34317,이 이론대로라면 침착맨도 디시 덕분에 잘 살겠네,0
34318,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃긴데 ㅋㅋㅋㅋㅋ,0
34319,괜히 백만유튜버가 아니노 입담 박살나네 ㅋㅋ,0
34320,정치 거르고 ㅈㄴ 웃긴데ㅋㅋㅋㅋㅋㅋ,0
34321,좌빨맨이 누구노? 그냥 웃기기만 하고만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34322,솔직히 좀 웃겼다가 갤이름보고 못참고 터졌다 ㅋㅋㅋ,0
34323,존나웃기긴하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34324,좌빨맨은 걍 비추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34325,좌빨맨 - dc App,0
34326,야갤 급식 병신들한테 일베인증 미만은 어차피 전부 좌빨 아니었냐? ㅋㅋㅋㅋㅋ,0
34327,ㄹ - dc App,0
34328,여기서 좌착맨이라고 해봐야 아무타격도 없죠? ㅈㄴ 잘나가죠 ㅋㅋ,0
34329,과정은 존나 재미없고 결과는 재밌노,0
34330,"좌!하하하하하 좌!하하하하하 너무 재밌어요~ 근근웹, 축리웹 분들~",0
34331,알바새끼 침착맨 괴롭히는거에 맛들렸노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34332,존나 재밌는데? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34333,양파? 양파가 채소였지?,0
34334,이재명 떨어지고 우울했는데 침착맨 방송 보는 맛에 산다.,0
34335,좌착맨이라고 하기엔 정치적으로 편향된 모습 웹툰 몇번그릴때 빼고는 없었고 기본적으로 방송이 재밌으니까 아무 문제없음. 땅땅 결론 내려줬다 내가,0
34336,병신들아 저새끼가 재밌냐?,0
34337,애미 토막나서 뒤진 커뮤새끼들 부들거리라고 개추,0
34338,조오오온나 재밌는데 이악물고 노잼거리노븅신방구석아싸새기들ㅋㅋㅋㅋㅋㅋㅋ - dc App,0
34339,저걸 처 보고 있는 병신들 ㅋㅋㅋㅋㅋㅋㅋ,0
34340,실베알바 얘한테 원한있노,0
34341,"좌빨방송 쳐보고 있네 병신새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
좌빨방송 쳐보고 있네 병신새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
좌빨방송 쳐보고 있네 병신새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
좌빨방송 쳐보고 있네 병신새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
좌빨방송 쳐보고 있네 병신새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
좌빨방송 쳐보고 있네 병신새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0
34342,결말 완벽하네 ㅋㅋ,0
34343,알바 ㄹㅇ 침착맨한테 원한있노 ㅋㅋㅋ,0
34344,응우옌의 비난침착맨 ㄷㄷ,0
34345,존나웃기노 ㅋㅋ,0
34346,좌빨맨은 ㅁㅈㅎ,0
34347,알바새끼 ㅋㅋㄱㄲ,0
34348,오래살겠네 - dc App,0
34349,좌파들좀 그만봣으면 - dc App,0
34350,좌파맨 ㄷㄷ,0
34351,봉긋단 새끼들 부들대는 거 꿀잼이노ㅋㅋㅋ 이거보고 침착맨 구독하러 간다,0
34352,침착맨 잘나가는거 보니까 보기 좋네 ㅎ 버러지들 들러붙어도 탈탈 털어내고 이겨내시길 ^^,0
34353,좌착맨이여서 ㅁㅈㅎ - dc App,0
34354,근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하근하하하하하하하하,0
34355,근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌어요 !!근근맨님 너무 재밌,0
34356,이런데 한녀들은 무고죄 강화 반대?,0
34357,게이는 딱히 여성스럽다고 다 게이는 아니지 근데 트젠은 뇌가 이미 한녀가 맞음 그렇지만 한녀들은 ㅇㅈ안함 지들과 하는 짓이 저렇게 똑같은데도,0
34358,5년간 나라를 이렇게까지 씹창내는게 가능한거냐..? - dc App,0
34359,트젠? 좆극혐인데 ㄹㅇ ㅋㅋ,0
34360,트젠 뇌는 여자뇌라서 그런지 사고방식이 페미 한녀랑 똑같네 ㅋㅋㅋ 다짜고짜 성폭행범으로 모는거 봐라 이러니 무고죄 형량 올려야 하는거지,0
34361,이건 진짜 무서운데,0
34362,쯧쯧쯧 - dc App,0
34363,트젠쉨들 숨어살아라 좀,0
34364,고추자르는게아니고 목을잘라야함,0
34365,"개좆버러지 정신병자 트젠 이 씹새기들도 이젠 나대네 ㅋㅋ
좆 잘라서 이마빡에 씨발 이식해놔야함",0
34366,이럴려고 민주화운동했당가,0
34367,예에미..,0
34368,응 택시기사 누구 찍었을까???,0
34369,성폭행은 운동권 똥86의 흑역사이기 때문에 성폭력을 범국민적으로 흔하게 만들어 본인들의 과오를 희석 시키려는 음모라고 어제 꿈에서 개새끼가 나한테 말해줌,0
34370,?? 증거영상이 있는데도 저런다고??,0
34371,"그냥 길 가던 피싸개가 너 성범죄자. 하고 지목하는 순간부터 남자 인생 풍비박살 나는거임.
그때부터 넌 네 무죄를 입증하기 위해 온갖 증거를 손이 발이 되도록 찾아와야하고 ㄱㅊ은합의하라 꼬드기며 직장생활은 당연히 못하고 소문나면서 짤림. 그렇게 네 무죄를 입증한다고 여자가 딱히 손해보는것도 없음 - dc App",0
34372,이거보고 무고죄 최대 사형 찬성하기로 했따,0
34373,미친년많다 지뢰안밟게 조심해라 쓰러진여자 도와주지도 말고,0
34374,미개한 조센징 ㅋㅋ,0
34375,여자들이 조심해야되는게 그 양아치 소년인가 그 얘기를 떠올려야함. 양아치가 늑대가왔어요 하고 사람들 부르는거 장난치다가 정말 늑대가 왔을때 아무도 안도와준거처럼 무고 자꾸 하다가 나중에 진짜 아무도 안믿어주는 피해자 생길수 있음.,0
34376,수사한 씹경새끼 사형 청원하면 따라올게이들 있냐?,0
34377,영상링크있음? 좀 알려줘,0
34378,아 찾았다 [맨인블박] 남에게도 나에게도 극한직업,0
34379,절 막 만졌잖아요!,0
34380,후진국,0
34381,아니진짜 개씨발 이게 말이되냐고~ - dc App,0
34382,트젠ㅋㅋ,0
34383,소수는 소수인 이유가 있다.,0
34384,아니 그래서 누가 남자로 태어나라고 협박했냐고 ㅋㅋ 남자로 태어나서 온갖 해택 다 누리거 살면서 징징거리긴는 - dc App,0
34385,트젠 ㅋㅋㅋ,0
34386,ㅋㅋ 트젠이 무고까지하노 개병신같은나라,0
34387,외국에 칸막이 괜히하는게 아니다,0
34388,한남으로 태어나서 한녀의 특권을 누리려는 개잡종이노 ㄷㄷ,0
34389,피해망상있네,0
34390,애미 시발...,0
34391,여성을 기형적으로 성역화 하니까 성범죄 주장이 전가의 보도가 되버리지,0
34392,경찰 찢어 죽이고싶다 전쟁나면 여경부터 강간하고 죽인다,0
34393,트랜지스터면 컴퓨터속에 짜져있을것이지 -새해 조까,0
34394,여가부 폐지 시급,0
34395,트젠이라 자적자 아님?ㅋㅋㅋㅋㅋㅋㅋ,0
34396,1.5등급 시민 vs 2등급 시민인데 뭐 어쩌겠냐 ㅋㅋ - dc App,0
34397,ㅋㅋ 저렇게 지목받는순간 변호사 사서 어떻게든 무죄받을 돈 있는거 아니면 진짜 개처럼 패서 폭행이나 살인으로 들어가는게 더 깔끔하겠네,0
34398,여장남자가 저지랄하면 진심 칼찌마려울거같은데,0
34399,팩트) 조상들이 삼일한 이유도 들어봐야한다,0
34400,ㅅㅂ 왜 나라 꼬라지가 이렇게 되었농,0
34401,트젠 시발 정신병자새끼들이,0
34402,자적자인데 - dc App,0
34403,무고죄 폐지하면 몇년안에 나라가 터질까,0
34404,이건 법을 모르는 바보가 쓴 글인 이유)남녀 성문제만 저런게 아니다. 내가 길가다 아무 남자나 뺨 친다음 거꾸로 맞았다고 신고해도 동일하게 상대방을 가해자로 몰 수 있다. 대신 나중에 무고로 처벌받겠지. 이딴글 추천 2천개박는 디시수준ㅋㅋ - dc App,0
34405,저렇게 죽여달라고 발악하는 애들은 죽여도 무죄인 나라에서 살고 싶다,0
34406,근데 택시기사새끼들은 천박해서 당해도 싸다,0
34407,한남의 단점 + 한녀의 단점 = 트렌스젠더,0
34408,"씨발 그럼 신고를 당했으니깐 피의자가 되는거지 피고인이랑 피의자랑 같냐?
수사 대상이 되었으니깐 당연히 피의자가 되는거지 애미뒤졌네 그럼 신고 들어왔어도 일반인이라고 불러줄까?
증거가 다 있는데 왜 조사를 하냐는건 얼처구니가 없네 증거가 있으니 증거를 보고 무혐의 처리를 하기 위해서라도 피의자가 되는거지
요즘 이대남들은 언어능력이 좆병신이라더니 피의자 피고인 구분도 못함",0
34409,아니 윤석열 씹새끼는 뭐하고 있냐고 ㅋㅋㅋㅋㅋ,0
34410,트젠은 정신병 맞긴함,0
34411,수틀리면 성폭행이 만능이야,0
34412,멀쩡한 지 물건 자르는 새끼가 솔직히 정상인은 아니지 ㅋㅋ,0
34413,"니들이 뽑은 재앙이가 만든 나라다

달게 받아들여라 ㅋㅋㅋㅋㅋ",0
34414,원래 저래 그리고 당연히 무혐의 나오지 별 좇같은 이유로 누가 너 사기죄로 고소하면 니가 피의자고 경찰조사후에 무혐의 나옴. 애초에 피의자가 범죄자라는 뜻도 아님.,0
34415,ㅋㅋㅋㅋㅋ진짜ㅜ뭣같은 나라일세 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34416,이게 나라냐 ㅋㅋ,0
34417,트젠이...말대꾸? - dc App,0
34418,"성관련되면 일단 남자를 가해자로 몰고 조지려는 견찰&검사들이 제일문제임 견찰은 무조건 검찰송치하고 검사는 남자협박하면서 ""인정안하면 어차피 좆된다""이지랄하면서 유죄띄우고 실적챙김 둘다 애미뒤졌음 - dc App",0
34419,저런 년들이 개재인 찍은 거 알지? 개재인 가스실 보내자^^,0
34420,몸도 마음도 한녀로 전환 완료ㅋㅋㅋㅋ,0
34421,♥ 한남이 눈치가없었네. 잘못은 한남이했는데 욕은 트젠이먹네ㅜㅜ - dc App,0
34422,성추행이 치트키노 ㅋㅋ,0
34423,한남이 여태 얼마나 패악질을 했으면 그러겠냐 ㅉㅉ 그리고 피해자코스프레도 트젠이네 트젠뿌리도 한남 결론 한남끼리 병신짓한거 한남은 그냥 병신이다 ㅇㅇ,0
34424,무고가일상,0
34425,트젠은 무성이지. 지들이 떼놓고 성을 가질라하냐 ㅂㅅ,0
34426,결국 저 자칭 트젠도 한남이니까 한남이 한남하너네 ㅋㅋ,0
34427,러시아가 옳았다,0
34428,이래서 무고죄 강화해야함,0
34429,똥고충은 사회악 - dc App,0
34430,법을 그냥 싹 다 뜯어 고쳐야 한다. 버러지 좆밥새끼들 못나대는 사회를 만들어야 함.,0
34431,똥꼬충은 정신병자. 물리적 약물적 교정이 필요함,0
34432,트랜스젠더 는 성소수자가아니고 정신질환이라고본다...,0
34433,어휴 씹새끼들,0
34434,어차피 개씨발 페미년들은 대가리 다 잘라서 화단에 거름대신 주는 용도외엔 없다,0
34435,??? : 무고죄 폐지 반대 !!!,0
34436,꼬추 때더니 아주 피싸개가 되버렸노ㅋㅋㅋ 뭐 생리는 요도로 할라나,0
34437,"한녀들아, 어때? 너네들이 원하는 세상 맞냐?",0
34438,병신 트젠 정신병자새끼들,0
34439,확실히 반려견 치료금액은 무지막지하네... 거기다 할증까지...반려견 보험 있다 들었는데 혹시 고려해본 적 있어?,0
34440,귀여워 별일 없어 다행이다 - dc App,0
34441,저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
34442,저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ저거 먹고 안죽는다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
34443,수의사새끼들 호구잡아서 쉽게 한탕쳤노 ㅋㅋ,0
34444,초콜릿 처먹고 안디짐 무슨 개를 아주 떠받들고사네 - dc App,0
34445,50 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34446,수의사 꺼-----------------억,0
34447,아니 시발 한국 초콜릿 짝퉁이라 머거도 안죽음ㅋㅋ 아무튼 동물병원 간만에 호구물고 돈벌었네ㅋㅋ,0
34448,다크초콜릿같은 농도 진한거 아니면 상관없음,0
34449,호들갑이네 초콜릿 한두번 먹는다고 죽지 않는데 ㅋㅋㅋㅋㅋ,0
34450,와 씨발 이렇게 멍청하니 민주당이 선동에 맛들이는구나,0
34451,몽쉘은 개가 먹으면 뒤지는 성분이 없는데ㅋㅋㅋㅋㅋㅋㅋㅋ,0
34452,댓글 존나 웃기네 세상 그지새끼들 이글에 다 모여있는듯ㅋㅋㅋㅋ,0
34453,팩트 : 초콜렛 먹어도 안 죽음 근데 고작 몽쉘로? ㅋㅋㅋ,0
34454,몽쉘 먹은거보다 병원 가서 치료 받으면서 개한테 스트레스 받게 한게 훨씬 더 데미지 클듯 ㅋㅋ,0
34455,댓글들은 초콜릿 안 먹어도 뒤진다면서 왜 인터넷에 강아지 초콜릿 검색하면 조금이라도 먹으면 좆된다고 검색결과 수십건이 나오냐?ㅋㅋ,0
